SPEC,STRAT,YEAR,INT,sampleID,right.total.length.mm,left.total.length.mm
2947,668.4,4914.718,5000,L-2947,3.8688,3.9494
2948,659.8,5178.639,5250,NA,NA,NA
2949,752.9,2231.795,2250,L-2949,1.612,1.7329
2950,710.4,3567.589,3750,L-2950,2.3777,5.5614
2951,668,4927.671,5000,NA,NA,NA
2952,241.9,18091.321,18250,L-2952,1.8135,2.0553
2953.1,208.1,19179.386,19250,L-2953A,2.7001,2.821
2953.2,208.1,19179.386,19250,NA,NA,NA
2954,750.3,2315.99,2500,NA,NA,NA
2955,149.5,20840.629,21000,L-2955,1.6926,1.7329
2956,150.1,20821.199,21000,L-2956,2.418,2.7807
2957,155,20662.523,20750,NA,NA,NA
2958,710.3,3570.828,3750,NA,NA,NA
2959,754.9,2167.029,2250,NA,NA,NA
2960,710.3,3570.828,3750,NA,NA,NA
2961,754.2,2189.697,2250,NA,NA,NA
2962,240.8,18126.942,18250,L-2962,3.3852,3.2643
2963,153.2,20720.812,20750,L-2963,5.5609,7.1707
2964,151.3,20782.34,21000,L-2964,3.7076,3.1031
2965,195.7,19580.934,19750,L-2965,2.9419,3.0628
2966,151.3,20782.34,21000,L-2966,2.4986,3.5464
2967,151.3,20782.34,21000,NA,NA,NA
2968,669.8,4869.382,5000,L-2968,7.6097,8.4877
2969,669.5,4879.097,5000,L-2969,2.418,2.7001
2970,709.5,3596.734,3750,NA,NA,NA
2971,661.4,5126.826,5250,NA,NA,NA
2972,670,4862.905,5000,L-2972,2.418,2.6598
2973,203.3,19334.824,19500,L-2973,3.3852,2.9822
2974,661.7,5117.111,5250,NA,NA,NA
2975,150.8,20798.531,21000,NA,NA,NA
2976,152.4,20746.719,20750,NA,NA,NA
2977,241.9,18091.321,18250,L-2977,2.7001,7.0928
2978,153.5,20711.098,20750,L-2978,1.7732,1.8538
2979,153.8,20701.383,20750,NA,NA,NA
2980,154.4,20681.953,20750,NA,NA,NA
2981,751,2293.322,2500,NA,NA,NA
2982,669.8,4869.382,5000,NA,NA,NA
2983,751.1,2290.084,2500,NA,NA,NA
2984,710.3,3570.828,3750,NA,NA,NA
2985,710.5,3564.351,3750,L-2985,2.5389,2.3374
2986,751.3,2283.607,2500,L-2986,1.8941,2.0553
2987,670.4,4849.952,5000,NA,NA,NA
2988,158.2,20558.898,20750,L-2988,1.0478,1.2896
2989,670,4862.905,5000,NA,NA,NA
2990,753.5,2212.365,2250,L-2990,2.6195,2.5389
2991,710.2,3574.066,3750,L-2991,1.3299,1.5717
2992,661.1,5136.541,5250,NA,NA,NA
2993,660.9,5143.017,5250,NA,NA,NA
2994,156.2,20623.664,20750,L-2994,2.5389,2.7807
2996,689.7,4223.343,4250,NA,NA,NA
2997,240.5,18136.657,18250,NA,NA,NA
2998,752.6,2241.509,2250,NA,NA,NA
2999,691.5,4165.054,4250,NA,NA,NA
3000,670.5,4846.714,5000,NA,NA,NA
3001,709.8,3587.019,3750,NA,NA,NA
3002,660.6,5152.732,5250,NA,NA,NA
3003,243.9,18026.555,18250,L-3003,2.821,2.861
3004,753.3,2218.841,2250,NA,NA,NA
3005,753.3,2218.841,2250,NA,NA,NA
3006,692.4,4135.909,4250,NA,NA,NA
3007,250.3,17819.304,18000,L-3007,2.1762,2.6598
3008.1,661.2,5133.303,5250,NA,NA,NA
3008.2,661.2,5133.303,5250,NA,NA,NA
3009,671.1,4827.284,5000,NA,NA,NA
3010,693.3,4106.765,4250,NA,NA,NA
3011,710.1,3577.304,3750,L-3011,3.1031,3.5464
3012,754,2196.173,2250,NA,NA,NA
3013,247.5,17909.977,18000,NA,NA,NA
3014,211.7,19067.665,19250,NA,NA,NA
3015,156.8,20604.234,20750,NA,NA,NA
3016,753.4,2215.603,2250,L-3016,1.5717,1.8538
3017,753.6,2209.127,2250,L-3017,2.2165,2.4583
3018,753.8,2202.65,2250,NA,NA,NA
3019,710.4,3567.589,3750,NA,NA,NA
3020,670,4862.905,5000,NA,NA,NA
3021,157.3,20588.043,20750,NA,NA,NA
3022,157.5,20581.566,20750,L-3022,2.2971,2.3374
3023,666.9,4951.958,5000,NA,NA,NA
3024,710.5,3564.351,3750,L-3024,1.1284,1.3299
3025,156.8,20604.234,20750,NA,NA,NA
3026,672.2,4791.663,5000,NA,NA,NA
3027,710.6,3561.113,3750,NA,NA,NA
3028,250.7,17806.351,18000,L-3028,1.6523,2.015
3029,250.8,17803.113,18000,L-3029,3.1031,3.3046
3030,703.2,3768.363,4000,L-3030,0.9672,1.2896
3031,247.7,17903.5,18000,NA,NA,NA
3032,158.7,20542.706,20750,L-3032,2.7001,2.2971
3033,754.4,2183.22,2250,L-3033,3.5061,3.8688
3034,755.5,2147.599,2250,L-3034,2.0956,3.4658
3035,251,17796.636,18000,L-3035,0.9672,1.9344
3036,689.9,4216.866,4250,L-3036,2.1762,2.418
3037,755.4,2150.837,2250,L-3037,2.4583,2.418
3038,250,17829.019,18000,L-3038,2.0553,2.2165
3039,671.2,4824.046,5000,L-3039,3.0225,3.3046
3040,158.6,20545.945,20750,L-3040,2.2568,2.2568
3041,710.8,3554.636,3750,NA,NA,NA
3042,158.8,20539.468,20750,L-3042,1.5717,2.5389
3043,756.9,2102.263,2250,NA,NA,NA
3044,754.9,2167.029,2250,NA,NA,NA
3045.1,754.5,2179.982,2250,NA,NA,NA
3045.2,754.5,2179.982,2250,NA,NA,NA
3046,672.6,4775.472,5000,NA,NA,NA
3047,158.9,20536.23,20750,L-3047,2.4986,2.7807
3049,672,4798.14,5000,NA,NA,NA
3050,159.4,20520.038,20750,NA,NA,NA
3051,672.1,4794.901,5000,NA,NA,NA
3052,248.8,17867.879,18000,NA,NA,NA
3053,159.4,20520.038,20750,L-3053,2.0553,2.3777
3054,671,4830.522,5000,L-3054,3.1431,3.1837
3055,710.9,3551.398,3750,L-3055,2.2165,2.6195
3056,711.1,3544.921,3750,L-3056,1.4911,1.0478
3057,159.8,20507.085,20750,L-3057,1.8941,2.3777
3058,246.4,17945.598,18000,L-3058,2.3777,2.5792
3059,158.5,20549.183,20750,NA,NA,NA
3060,672.1,4794.901,5000,NA,NA,NA
3061,247.8,17900.262,18000,L-3061,1.6826,2.1762
3062,671,4830.522,5000,NA,NA,NA
3063,710.9,3551.398,3750,L-3063,2.9016,2.9419
3064,158.8,20539.468,20750,NA,NA,NA
3065,245.2,17984.457,18000,L-3065,2.5792,2.7001
3066,159.7,20510.324,20750,NA,NA,NA
3067,248.2,17887.309,18000,NA,NA,NA
3068,711.2,3541.683,3750,NA,NA,NA
3069,760.5,1985.685,2000,NA,NA,NA
3070,710.9,3551.398,3750,L-3070,0.7657,1.0881
3071,251.4,17782.064,18000,NA,NA,NA
3072,671.5,4814.331,5000,NA,NA,NA
3073,253.2,17723.775,17750,L-3073,0.6045,2.2165
3074,711.4,3535.206,3750,NA,NA,NA
3075,664.5,5029.677,5250,NA,NA,NA
3076,670.1,4859.667,5000,L-3076,2.5389,2.2568
3077,711.4,3535.206,3750,NA,NA,NA
3078,250,17829.019,18000,L-3078,0.9269,1.4911
3079,669.7,4872.62,5000,L-3079,1.7732,3.3046
3080,193.8,19642.462,19750,NA,NA,NA
3081,247.4,17913.215,18000,L-3081,2.2165,2.5792
3082,173.4,20199.448,20250,NA,NA,NA
3083,711.2,3541.683,3750,NA,NA,NA
3084,173.8,20186.495,20250,NA,NA,NA
3085,711.1,3544.921,3750,NA,NA,NA
3086,711.4,3535.206,3750,L-3086,2.7001,2.418
3087,759.9,2005.114,2250,L-3087,2.4583,2.7404
3088,760.8,1975.97,2000,NA,NA,NA
3089,760.7,1979.208,2000,L-3089,2.3777,2.821
3090,123.8,21643.725,21750,L-3090,1.8538,2.0956
3091.1,246.4,17945.598,18000,NA,NA,NA
3091.2,246.4,17945.598,18000,NA,NA,NA
3092,246,17958.551,18000,L-3092,1.3702,1.4508
3093,169.7,20316.026,20500,NA,NA,NA
3094,673.7,4739.85,4750,NA,NA,NA
3095,664.5,5029.677,5250,NA,NA,NA
3096,673.2,4756.042,5000,NA,NA,NA
3097,241.4,18107.512,18250,L-3097,2.8613,3.1837
3098,169.3,20328.979,20500,L-3098,1.1284,3.7329
3099,168.3,20361.362,20500,L-3099,2.1359,2.5389
3100,168.8,20345.171,20500,NA,NA,NA
3101,674.4,4717.182,4750,NA,NA,NA
3102,660.6,NA,NA,NA,NA,NA
3103,171.1,20270.69,20500,L-3103,1.3299,1.7732
3104,711.4,3535.206,3750,NA,NA,NA
3105,170,20306.311,20500,L-3105,5.1951,7.2439
3106,241.4,18107.512,18250,NA,NA,NA
3107,174,20180.018,20250,L-3107,2.418,2.5792
3108,247.8,17900.262,18000,L-3108,3.1837,2.9822
3109,711.1,3544.921,3750,L-3109,3.1837,3.224
3110,174.2,20173.541,20250,NA,NA,NA
3111,249.4,17848.449,18000,NA,NA,NA
3112,712.4,3502.824,3750,NA,NA,NA
3113,712.5,3499.585,3500,NA,NA,NA
3114,674.3,4720.421,4750,L-3114,2.8613,3.0225
3115,176.3,20105.537,20250,L-3115,1.7732,2.0553
3116,250.9,17799.875,18000,L-3116,2.4583,2.9016
3117,175.1,20144.397,20250,L-3117,2.7001,2.9419
3118,713.7,3460.726,3500,NA,NA,NA
3119,673.9,4733.374,4750,NA,NA,NA
3120,245.4,17977.981,18000,L-3120,2.1762,2.2165
3121,674.4,4717.182,4750,NA,NA,NA
3122,247.5,17909.977,18000,NA,NA,NA
3123,674.2,4723.659,4750,NA,NA,NA
3124,232.2,18405.435,18500,NA,NA,NA
3125,234.4,18334.193,18500,NA,NA,NA
3126,232.7,18389.244,18500,NA,NA,NA
3127,671.3,4820.808,5000,L-3127,1.1687,1.8135
3128,763,1904.727,2000,NA,NA,NA
3129,763,1904.727,2000,NA,NA,NA
3130,762.9,1907.966,2000,NA,NA,NA
3131,247.3,17916.453,18000,L-3131,2.5792,2.4986
3132,246.1,17955.313,18000,L-3132,1.5314,1.6523
3133,666.5,4964.912,5000,NA,NA,NA
3134,245.6,17971.504,18000,NA,NA,NA
3135,706,3677.691,3750,NA,NA,NA
3136,762.2,1930.634,2000,NA,NA,NA
3137,230.3,18466.962,18500,NA,NA,NA
3138,247.9,17897.023,18000,L-3138,2.2568,1.0075
3139.1,712.1,3512.538,3750,L-3139A,2.2165,2.2971
3139.2,712.1,3512.538,3750,L-3139B,3.1837,3.5464
3140,707,3645.308,3750,L-3140,2.0553,2.015
3141,671.2,4824.046,5000,NA,NA,NA
3142,707,3645.308,3750,L-3142,3.7076,4.03
3143,763.2,1898.251,2000,NA,NA,NA
3144,231.2,18437.818,18500,L-3144,1.4508,2.0956
3145,249.3,17851.687,18000,L-3145,2.5389,2.8613
3146,234.6,18327.716,18500,NA,NA,NA
3147,710.6,3561.113,3750,NA,NA,NA
3148,711.3,3538.445,3750,NA,NA,NA
3149,247.8,17900.262,18000,L-3149,2.2568,2.418
3150,248,17893.785,18000,NA,NA,NA
3151,231.7,18421.626,18500,L-3151,1.7732,1.3702
3152,711.3,3538.445,3750,NA,NA,NA
3153,674.7,4707.467,4750,L-3153,2.1359,2.3777
3154,762.9,1907.966,2000,NA,NA,NA
3155,711.1,3544.921,3750,L-3155,2.3374,2.6598
3157,244.1,18020.078,18250,L-3157,1.6926,1.8538
3158,763.4,1891.774,2000,NA,NA,NA
3159,243.9,18026.555,18250,L-3159,3.5061,3.7882
3160,712.8,3489.87,3500,L-3160,0.8463,1.5314
3161,712.5,3499.585,3500,NA,NA,NA
3162,712,3515.777,3750,NA,NA,NA
3163,246.2,17952.074,18000,L-3163,1.0075,1.1687
3164,676,4665.37,4750,NA,NA,NA
3165,712.6,3496.347,3500,NA,NA,NA
3166,712.5,3499.585,3500,NA,NA,NA
3167,714.6,3431.581,3500,NA,NA,NA
3168,675.9,4668.608,4750,NA,NA,NA
3169,252.9,17733.49,17750,NA,NA,NA
3170,714.7,3428.343,3500,NA,NA,NA
3171,232.2,18405.435,18500,L-3171,2.2165,2.0553
3172,677.1,4629.748,4750,L-3172,2.2971,2.418
3173,250.7,17806.351,18000,L-3173,2.4583,2.9419
3174,247.3,17916.453,18000,L-3174,2.1762,2.2568
3175,232.4,18398.958,18500,L-3175,2.0956,2.5389
3176,247.5,17909.977,18000,L-3176,2.821,4.2315
3177,713.9,3454.249,3500,NA,NA,NA
3178,666.9,4951.958,5000,L-3178,3.1837,3.7076
3179,713.5,3467.202,3500,L-3179,3.0628,3.4658
3180,713.7,3460.726,3500,L-3180,1.4991,2.2165
3181,233.6,18360.099,18500,NA,NA,NA
3182,667.3,4950.339,5000,NA,NA,NA
3183,715.4,3405.675,3500,NA,NA,NA
3184,714.1,3447.773,3500,L-3184,1.7732,1.209
3185,713.5,3467.202,3500,NA,NA,NA
3186,226.3,18596.494,18750,NA,NA,NA
3187,675.8,4671.846,4750,L-3187,0.7657,0.806
3188,249,17861.402,18000,L-3188,1.8135,2.1359
3189,667,4960.054,5000,L-3189,2.5792,3.2643
3190,247.7,17903.5,18000,NA,NA,NA
3191,248.6,17874.355,18000,L-3191,2.5389,3.3046
3192,713.9,3454.249,3500,L-3192,1.7732,2.0956
3193,246.4,17945.598,18000,L-3193,1.612,1.612
3194,717,3350.624,3500,L-3194,0.806,0.7254
3195,676.6,4645.94,4750,L-3195,3.439,3.6585
3196,712.6,3496.347,3500,NA,NA,NA
3197,720.6,3234.045,3250,NA,NA,NA
3198,243.8,18029.793,18250,L-3198,2.4879,2.6341
3199,720.5,3237.284,3250,NA,NA,NA
3200,712.1,3512.538,3750,NA,NA,NA
3201,676.6,4645.94,4750,NA,NA,NA
3202,222.2,18729.264,18750,NA,NA,NA
3203,247.9,17897.023,18000,NA,NA,NA
3204.1,720.8,3227.569,3250,L-3204A,1.8135,2.015
3204.2,720.8,3227.569,3250,NA,NA,NA
3204.3,720.8,3227.569,3250,L-3204C,1.2896,1.7329
3204.4,720.8,3227.569,3250,NA,NA,NA
3205,671.2,4824.046,5000,NA,NA,NA
3206,714.7,3428.343,3500,NA,NA,NA
3207,673.9,4733.374,4750,L-3207,2.5792,2.7001
3209,724.4,3110.99,3250,L-3209,2.7404,2.821
3210,717.8,3324.718,3500,L-3210,1.2493,1.3299
3211,674.9,4700.991,4750,L-3211,2.3777,2.2165
3212,251.9,17765.873,18000,NA,NA,NA
3213,252.7,17739.966,17750,L-3213,2.015,1.9747
3214,671.2,4824.046,5000,NA,NA,NA
3215,729.1,2974.982,3000,NA,NA,NA
3216,677.1,4629.748,4750,NA,NA,NA
3217,252.2,17756.158,18000,L-3217,1.1687,1.0881
3218,116.7,21873.644,22000,L-3218,2.9016,2.1359
3219,675,4697.753,4750,NA,NA,NA
3220.1,262.2,17427.471,17500,L-3220A,1.3299,2.0956
3220.2,262.2,17427.471,17500,L-3220B,2.015,2.0553
3221,677.2,4626.51,4750,NA,NA,NA
3222,252.1,17759.396,18000,L-3222,2.1762,2.3374
3223,252.2,17756.158,18000,L-3223,2.1359,2.015
3224,116.3,21886.597,22000,NA,NA,NA
3225.1,677.2,4626.51,4750,NA,NA,NA
3225.2,677.2,4626.51,4750,NA,NA,NA
3226.1,116.4,21883.359,22000,L-3226A,2.6341,3.5853
3226.2,116.4,21883.359,22000,L-3226B,1.3171,1.6097
3227,721.9,3191.948,3250,NA,NA,NA
3228,117.9,21834.784,22000,NA,NA,NA
3229,254.9,17668.724,17750,L-3229,1.8538,1.8941
3230,115.7,21906.027,22000,NA,NA,NA
3231,676.5,4649.178,4750,L-3231,2.4583,2.8613
3232,217.7,18874.987,19000,L-3232,2.015,1.6523
3233,116.8,21870.405,22000,L-3233,2.015,2.9822
3234,721.6,3201.663,3250,NA,NA,NA
3235,715.9,3389.483,3500,NA,NA,NA
3236,120.9,21737.636,21750,NA,NA,NA
3237.1,253.8,17704.345,17750,L-3237A,2.1359,2.1762
3237.2,253.8,17704.345,17750,NA,NA,NA
3238,720.9,3224.331,3250,NA,NA,NA
3239,721.9,3191.948,3250,L-3239,0.8463,1.2493
3240,114.6,21941.648,22000,L-3240,0.9672,1.4105
3241,666.1,4977.865,5000,NA,NA,NA
3242,255.9,17636.341,17750,L-3242,1.612,1.7732
3243,722.2,3182.233,3250,NA,NA,NA
3244.1,254.9,17668.724,17750,L-3244,1.4508,1.5717
3244.2,254.9,17668.724,17750,NA,NA,NA
3245,722.5,3172.518,3250,NA,NA,NA
3246,123.2,21663.155,21750,NA,NA,NA
3247,722.2,3182.233,3250,L-3247,1.5717,2.3777
3248,122.3,21692.299,21750,NA,NA,NA
3249,718.1,3315.003,3500,NA,NA,NA
3250,214.6,18975.374,19000,NA,NA,NA
3251,120.1,21763.542,22000,NA,NA,NA
3252,717.4,3337.671,3500,NA,NA,NA
3253,119.1,21795.925,22000,L-3253,1.7561,2.1951
3254,119.5,21782.972,22000,L-3254,1.1219,2.4878
3255,252.3,17752.919,18000,L-3255,2.4146,7.5365
3256,722.4,3175.756,3250,NA,NA,NA
3257,213.9,18998.042,19000,NA,NA,NA
3259,678.4,4587.651,4750,L-3259,1.1687,1.5314
3260,251.9,17765.873,18000,L-3260,2.3777,2.015
3261,251.8,17769.111,18000,L-3261,2.2165,2.3374
3262,678.5,4584.412,4750,L-3262,1.3702,1.9344
3263,722,3188.709,3250,NA,NA,NA
3264.1,677.6,4613.557,4750,NA,NA,NA
3264.2,677.6,4613.557,4750,L-3264,2.0956,1.8941
3265,678.9,4571.459,4750,L-3265,1.0881,1.5717
3266.1,258.9,17534.335,17750,L-3266A,1.9747,1.8941
3266.2,258.9,17534.335,17750,NA,NA,NA
3267,723.9,3127.182,3250,L-3267,0.9269,1.1687
3268,679,4568.221,4750,L-3268,1.3702,1.4508
3269,257.4,17582.909,17750,L-3269,1.7732,1.9344
3270,724.4,3110.99,3250,L-3270,2.8613,2.9419
3271,119.4,21786.21,22000,L-3271,3.439,3.2195
3272,718.2,3311.764,3500,NA,NA,NA
3273,252.4,17749.681,17750,NA,NA,NA
3274,123.4,21656.678,21750,L-3274,2.3777,2.6195
3275.1,251.9,17765.873,18000,L-3275A,1.2896,1.8538
3275.2,251.9,17765.873,18000,L-3275B,0.9269,0.9672
3276,726.4,3046.225,3250,NA,NA,NA
3277,252.5,17746.443,17750,L-3277,0.9672,1.612
3278,726.2,3052.701,3250,L-3278,2.2165,2.3777
3279,126,21572.483,21750,L-3279,1.0881,1.4508
3280,252.4,17749.681,17750,L-3280,1.6523,1.7329
3281,254,17697.869,17750,L-3281,1.4911,3.1434
3282,678.4,4587.651,4750,NA,NA,NA
3283,119.9,21770.018,22000,NA,NA,NA
3284,119.2,21792.686,22000,L-3284,1.5314,1.8135
3285,670.3,4853.191,5000,L-3285,2.4986,2.3777
3286,670.7,4840.237,5000,NA,NA,NA
3287,256.6,17613.673,17750,NA,NA,NA
3288,717.3,3340.909,3500,NA,NA,NA
3289,117,21863.929,22000,L-3289,2.1762,1.9344
3290,120.7,21744.112,21750,L-3290,2.9268,2.3414
3291,677.4,4620.034,4750,NA,NA,NA
3292,725.1,3088.322,3250,L-3292,1.5717,2.0553
3293,121,21734.397,21750,NA,NA,NA
3294,256,17633.103,17750,NA,NA,NA
3295.1,724.6,3104.514,3250,L-3295A,3.2927,3.8048
3295.2,724.6,3104.514,3250,NA,NA,NA
3296,725.4,3078.607,3250,L-3296,1.4911,2.4986
3297,726.2,3052.701,3250,NA,NA,NA
3298,724.4,3110.99,3250,L-3298,1.2896,2.5792
3299,255.6,17646.056,17750,L-3299,0.8866,1.0881
3300,256.9,17599.101,17750,L-3300,2.418,2.6598
3302,202.8,19351.016,19500,NA,NA,NA
3303,679.5,4552.03,4750,L-3303,1.5314,2.015
3304,254.1,17694.63,17750,L-3304,1.2493,1.209
3305,253.4,17717.298,17750,L-3305,3.3449,3.4255
3306,674.2,4723.659,4750,L-3306,2.0553,2.7001
3307,711.7,3525.492,3750,NA,NA,NA
3308,678.8,4574.698,4750,L-3308,1.0881,1.6523
3309,254,17697.869,17750,L-3309,9,2.2683
3310,678.7,4577.936,4750,NA,NA,NA
3311,132.1,21374.947,21500,NA,NA,NA
3312,130,21442.951,21500,L-3312,1.8538,1.7732
3313,129.5,21459.143,21500,L-3313,1.0881,2.3777
3314,670.7,4840.237,5000,L-3314,2.1359,2.015
3315,253.8,17704.345,17750,L-3315,2.7001,5.8032
3316,221.7,18745.455,18750,L-3316,1.8135,1.9344
3317,677.7,4610.319,4750,L-3317,0.8866,1.0478
3318,128.5,21491.525,21500,NA,NA,NA
3319,720.3,3243.76,3250,NA,NA,NA
3320,252.3,17752.919,18000,NA,NA,NA
3321,679.1,4564.983,4750,L-3321,0.8866,1.9747
3322.1,256,17633.103,17750,L-3322A,1.612,1.8941
3322.2,256,17633.103,17750,L-3322B,1.2896,1.8538
3323,674,4730.135,4750,NA,NA,NA
3324,725.9,3062.416,3250,L-3324,1.6523,1.9344
3325,252,17762.634,18000,L-3325,1.6926,2.2165
3326,718,3318.241,3500,NA,NA,NA
3327,251.7,17772.349,18000,L-3327,2.015,2.2568
3328,725.7,3068.893,3250,L-3328,0.7567,0.5642
3329,791.3,1040.104,1250,NA,NA,NA
3330,727.7,3020.318,3250,L-3330,2.0553,2.3374
3331,252.3,17752.919,18000,L-3331,2.3374,3.3852
3332,721.1,3217.854,3250,L-3332,2.5389,2.6195
3333,721.2,3214.616,3250,NA,NA,NA
3334,725.8,3065.654,3250,L-3334,1.4508,1.8538
3335,251.9,17765.873,18000,L-3335,1.5314,1.7329
3336,678.8,4574.698,4750,NA,NA,NA
3337,251.9,17765.873,18000,NA,NA,NA
3338,671.8,4804.616,5000,L-3338,2.015,2.2165
3339,671.7,4807.854,5000,L-3339,2.1762,2.3777
3340,256.7,17610.435,17750,L-3340,1.6523,2.0956
3341,215.4,18949.468,19000,L-3341,3.2195,3.5122
3342,252.3,17752.919,18000,L-3342,3.2195,2.2683
3343,679.7,4545.553,4750,NA,NA,NA
3344,252,17762.634,18000,NA,NA,NA
3345,724.8,3098.037,3250,L-3345,1.612,2.2971
3346,671.1,4827.284,5000,NA,NA,NA
3347,721.2,3214.616,3250,NA,NA,NA
3348,794.9,923.525,1000,L-3348,2.5389,2.9016
3349,252.6,17743.205,17750,L-3349,2.3777,1.7329
3350,679.6,4548.791,4750,L-3350,2.6598,2.5792
3351,680,4535.838,4750,NA,NA,NA
3352,679.6,4548.791,4750,L-3352,2.7404,2.7001
3353,213.3,19017.472,19250,L-3353,2.6195,2.7404
3354,132.3,21368.47,21500,L-3354,1.5314,1.6523
3355,251.3,17786.922,18000,L-3355,2.1762,2.2165
NA,NA,NA,NA,L-3356,1.3702,1.6523
3357,131.2,21404.092,21500,NA,NA,NA
3358,132.2,21371.709,21500,L-3358,2.2568,2.1359
3359,722.6,3169.28,3250,NA,NA,NA
3360,679.8,4542.315,4750,NA,NA,NA
3361,135.7,21258.369,21500,NA,NA,NA
3362,257,17595.862,17750,L-3362,2.1762,2.3777
3363,130.7,21420.283,21500,L-3363,1.8538,1.9344
3364,216.5,18913.847,19000,L-3364,1.9747,2.7404
3365,679.6,4548.791,4750,NA,NA,NA
3366,128.5,21491.525,21500,NA,NA,NA
3367,221.4,18755.17,19000,L-3367,2.2165,2.57921
3368,220,18800.506,19000,L-3368,2.9822,2.0553
3369,721.8,3195.186,3250,NA,NA,NA
3370,680.8,4509.932,4750,NA,NA,NA
3371,128.7,21485.049,21500,NA,NA,NA
3372,252.1,17759.396,18000,NA,NA,NA
3373,718.1,3315.003,3500,L-3373,0.6851,1.5717
3374,796.1,884.666,1000,L-3374,1.8941,2.2971
3375,681.1,4500.217,4750,NA,NA,NA
3376.1,136.7,21225.986,21250,L-3376A,1.1284,1.1687
3376.2,136.7,21225.986,21250,NA,NA,NA
3376.3,136.7,21225.986,21250,NA,NA,NA
3376.4,136.7,21225.986,21250,NA,NA,NA
3376.5,136.7,21225.986,21250,NA,NA,NA
3376.6,136.7,21225.986,21250,NA,NA,NA
3376.7,136.7,21225.986,21250,NA,NA,NA
3377,255.6,17646.056,17750,L-3377,2.5792,2.9016
3378,724,3123.944,3250,L-3378,3.9512,4.1707
3379,137.8,21190.365,21250,L-3379,1.1687,1.6826
3380,252.4,17749.681,17750,L-3380,1.0881,1.4508
3381,217.4,18884.702,19000,L-3381,2.1762,1.7329
3382,253,17730.251,17750,NA,NA,NA
3383,681.9,4474.311,4500,NA,NA,NA
3384,721.4,3208.139,3250,L-3384,0.8463,1.4105
3385,256,17633.103,17750,L-3385,1.4911,1.3702
3386,217,18897.655,19000,L-3386,1.5717,1.8538
3387,721.4,3208.139,3250,NA,NA,NA
3388,256.1,17629.864,17750,L-3388,0.8866,1.0075
3389,797.2,849.045,1000,NA,NA,NA
3390,130.4,21429.998,21500,NA,NA,NA
3391,134.4,21300.466,21500,L-3391,2.9419,3.1837
3392,257,17595.862,17750,NA,NA,NA
3393.1,730.6,2926.408,3000,L-3393A,2.35,3.45
3393.2,730.6,2926.408,3000,L-3393B,2.1951,3
3394,680.9,4506.693,4750,L-3394,1.9344,2.2165
3395,805.6,577.028,750,NA,NA,NA
3396,137.2,21209.794,21250,NA,NA,NA
3397,254.8,17671.962,17750,L-3397,1.8941,2.0956
3398,806.6,544.645,750,NA,NA,NA
3399,730,2945.838,3000,NA,NA,NA
3400,681.1,4500.217,4750,NA,NA,NA
3401,254.1,17694.63,17750,NA,NA,NA
3402,128,21507.717,21750,NA,NA,NA
3403,254,17697.869,17750,L-3403,1.7732,2.2568
3405,729.9,2949.076,3000,NA,NA,NA
3406,801,725.99,750,L-3406,2.9016,3.1031
3407,803.2,654.747,750,L-3407,1.7329,1.8941
3408,731.3,2903.74,3000,NA,NA,NA
3409,711.3,3538.445,3750,NA,NA,NA
3410,262.2,17427.471,17500,L-3410,1.7732,2.0553
3411,801,725.99,750,NA,NA,NA
3412,226.6,18586.779,18750,NA,NA,NA
3413,801.6,706.56,750,NA,NA,NA
3414,732.9,2851.927,3000,L-3414,1.0881,1.7732
3415,681,4503.455,4750,NA,NA,NA
3416,731.8,2887.548,3000,NA,NA,NA
3417,801.3,716.275,750,L-3417,1.9344,2.0956
3418,260.1,17495.475,17500,L-3418,2.0553,1.8538
3419,260.2,17492.237,17500,L-3419,1.9747,2.0553
3420,733.1,2845.451,3000,NA,NA,NA
3421,732.7,2858.404,3000,NA,NA,NA
3422,731.8,2887.548,3000,L-3422,1.2896,2.015
3423,675.1,4694.514,4750,L-3423,3.3046,4.5539
3424,732,2881.072,3000,L-3424,4.6345,5.4002
3425,682.6,4451.643,4500,NA,NA,NA
3426,732.8,2855.165,3000,L-3426,1.8135,1.7732
3427,732.3,2871.357,3000,NA,NA,NA
3428,682.7,4450.023,4500,NA,NA,NA
3429,261.7,17443.663,17500,L-3429,2.1359,2.6195
3430,224.9,18641.83,18750,NA,NA,NA
3431,732.6,2861.642,3000,NA,NA,NA
3432.1,260.3,17488.999,17500,NA,NA,NA
3432.2,260.3,17488.999,17500,L-3432B,2.2568,2.3374
3433,261.3,17456.616,17500,NA,NA,NA
3434,732.7,2858.404,3000,L-3434,2.1762,2.5389
3435.1,262.4,17420.995,17500,L-3435A,2.2165,2.5389
3435.2,262.4,17420.995,17500,NA,NA,NA
3436.1,538.8,9022.489,9250,NA,NA,NA
3436.2,538.8,9022.489,9250,NA,NA,NA
3437,224,18670.975,18750,L-3437,1.0075,2.0956
3438,224.2,18664.498,18750,NA,NA,NA
3439,223.9,18674.213,18750,L-3439,2.7001,3.1434
3440,219.7,18810.221,19000,NA,NA,NA
3441,220.6,18781.077,19000,L-3441,2.2971,2.5792
3442,136.4,21235.701,21250,L-3442,2.5792,2.4583
3443,136.2,21242.177,21250,L-3443,1.2493,1.8941
3444,537.3,9071.063,9250,NA,NA,NA
3445,265.2,17330.323,17500,L-3445,2.2971,2.3777
